timestamp,value
2024-06-01 00:00:00+00:00,101.33333333333333
2024-06-01 00:15:00+00:00,102.0
2024-06-01 00:30:00+00:00,1019.6666666666666
2024-06-01 00:45:00+00:00,1018.3333333333334
2024-06-01 01:00:00+00:00,1025.6666666666667
2024-06-01 01:15:00+00:00,1030.3333333333333
2024-06-01 01:30:00+00:00,1023.0
2024-06-01 01:45:00+00:00,1025.0
2024-06-01 02:00:00+00:00,1025.6666666666667
2024-06-01 02:15:00+00:00,1018.0
2024-06-01 02:30:00+00:00,1008.6666666666666
2024-06-01 02:45:00+00:00,1004.6666666666666
2024-06-01 03:00:00+00:00,1013.0
2024-06-01 03:15:00+00:00,1015.6666666666666
2024-06-01 03:30:00+00:00,1014.0
2024-06-01 03:45:00+00:00,1010.0
2024-06-01 04:00:00+00:00,1003.3333333333334
2024-06-01 04:15:00+00:00,990.3333333333334
2024-06-01 04:30:00+00:00,987.0
2024-06-01 04:45:00+00:00,986.6666666666666
2024-06-01 05:00:00+00:00,994.3333333333334
2024-06-01 05:15:00+00:00,998.0
2024-06-01 05:30:00+00:00,997.6666666666666
2024-06-01 05:45:00+00:00,995.6666666666666
2024-06-01 06:00:00+00:00,989.0
2024-06-01 06:15:00+00:00,981.3333333333334
2024-06-01 06:30:00+00:00,982.0
2024-06-01 06:45:00+00:00,983.6666666666666
2024-06-01 07:00:00+00:00,973.6666666666666
2024-06-01 07:15:00+00:00,973.0
2024-06-01 07:30:00+00:00,973.0
2024-06-01 07:45:00+00:00,960.6666666666666
2024-06-01 08:00:00+00:00,960.6666666666666
2024-06-01 08:15:00+00:00,962.3333333333334
2024-06-01 08:30:00+00:00,963.6666666666666
2024-06-01 08:45:00+00:00,952.6666666666666
2024-06-01 09:00:00+00:00,958.3333333333334
2024-06-01 09:15:00+00:00,950.6666666666666
2024-06-01 09:30:00+00:00,951.0
2024-06-01 09:45:00+00:00,952.0
2024-06-01 10:00:00+00:00,964.3333333333334
2024-06-01 10:15:00+00:00,966.3333333333334
2024-06-01 10:30:00+00:00,967.0
2024-06-01 10:45:00+00:00,963.3333333333334
2024-06-01 11:00:00+00:00,959.6666666666666
2024-06-01 11:15:00+00:00,960.3333333333334
2024-06-01 11:30:00+00:00,959.6666666666666
2024-06-01 11:45:00+00:00,973.3333333333334
2024-06-01 12:00:00+00:00,974.6666666666666
