date,Read Type,time,kWh
2022-09-26T00:00:00Z,kWh Consumed,01:00:00,0.35
2022-09-26T00:00:00Z,kWh Consumed,01:15:00,0.31
2022-09-26T00:00:00Z,kWh Consumed,01:30:00,0.24
2022-09-26T00:00:00Z,kWh Consumed,01:45:00,0.24
2022-09-26T00:00:00Z,kWh Consumed,02:00:00,0.22
2022-09-26T00:00:00Z,kWh Consumed,02:15:00,0.24
2022-09-26T00:00:00Z,kWh Consumed,02:30:00,0.27
2022-09-26T00:00:00Z,kWh Consumed,02:45:00,0.25
2022-09-26T00:00:00Z,kWh Consumed,03:00:00,0.25
2022-09-26T00:00:00Z,kWh Consumed,03:15:00,0.27
2022-09-26T00:00:00Z,kWh Consumed,03:30:00,0.22
2022-09-26T00:00:00Z,kWh Consumed,03:45:00,0.22
2022-09-26T00:00:00Z,kWh Consumed,04:00:00,0.24
2022-09-26T00:00:00Z,kWh Consumed,04:15:00,0.23
2022-09-26T00:00:00Z,kWh Consumed,04:30:00,0.22
2022-09-26T00:00:00Z,kWh Consumed,04:45:00,0.24
2022-09-26T00:00:00Z,kWh Consumed,05:00:00,0.24
2022-09-26T00:00:00Z,kWh Consumed,05:15:00,0.25
2022-09-26T00:00:00Z,kWh Consumed,05:30:00,0.26
2022-09-26T00:00:00Z,kWh Consumed,05:45:00,0.26
2022-09-26T00:00:00Z,kWh Consumed,06:00:00,0.25
2022-09-26T00:00:00Z,kWh Consumed,06:15:00,0.23
2022-09-26T00:00:00Z,kWh Consumed,06:30:00,0.24
2022-09-26T00:00:00Z,kWh Consumed,06:45:00,0.225
2022-09-26T00:00:00Z,kWh Consumed,07:00:00,0.22000000000000003
2022-09-26T00:00:00Z,kWh Consumed,07:15:00,0.246
2022-09-26T00:00:00Z,kWh Consumed,07:30:00,0.30299999999999994
2022-09-26T00:00:00Z,kWh Consumed,07:45:00,0.27099999999999996
2022-09-26T00:00:00Z,kWh Consumed,08:00:00,0.2829999999999999
2022-09-26T00:00:00Z,kWh Consumed,08:15:00,0.2450000000000001
2022-09-26T00:00:00Z,kWh Consumed,08:30:00,0.27
2022-09-26T00:00:00Z,kWh Consumed,08:45:00,0.251
2022-09-26T00:00:00Z,kWh Consumed,09:00:00,0.20999999999999985
2022-09-26T00:00:00Z,kWh Consumed,09:15:00,0.20700000000000007
2022-09-26T00:00:00Z,kWh Consumed,09:30:00,0.22799999999999998
2022-09-26T00:00:00Z,kWh Consumed,09:45:00,0.21999999999999997
2022-09-26T00:00:00Z,kWh Consumed,10:00:00,0.20800000000000018
2022-09-26T00:00:00Z,kWh Consumed,10:15:00,0.22499999999999987
2022-09-26T00:00:00Z,kWh Consumed,10:30:00,0.349
2022-09-26T00:00:00Z,kWh Consumed,10:45:00,0.389
2022-09-26T00:00:00Z,kWh Consumed,11:00:00,0.33199999999999985
2022-09-26T00:00:00Z,kWh Consumed,11:15:00,0.29899999999999993
2022-09-26T00:00:00Z,kWh Consumed,11:30:00,0.3839999999999999
2022-09-26T00:00:00Z,kWh Consumed,11:45:00,0.3230000000000002
2022-09-26T00:00:00Z,kWh Consumed,12:00:00,0.32799999999999985
2022-09-26T00:00:00Z,kWh Consumed,12:15:00,0.32299999999999995
2022-09-26T00:00:00Z,kWh Consumed,12:30:00,0.30900000000000016
2022-09-26T00:00:00Z,kWh Consumed,12:45:00,0.46599999999999997
2022-09-26T00:00:00Z,kWh Consumed,13:00:00,0.33499999999999996
2022-09-26T00:00:00Z,kWh Consumed,13:15:00,0.276
2022-09-26T00:00:00Z,kWh Consumed,13:30:00,0.274
2022-09-26T00:00:00Z,kWh Consumed,13:45:00,0.41
2022-09-26T00:00:00Z,kWh Consumed,14:00:00,0.32599999999999996
2022-09-26T00:00:00Z,kWh Consumed,14:15:00,0.33099999999999996
2022-09-26T00:00:00Z,kWh Consumed,14:30:00,0.3570000000000001
2022-09-26T00:00:00Z,kWh Consumed,14:45:00,0.39400000000000013
2022-09-26T00:00:00Z,kWh Consumed,15:00:00,0.29499999999999993
2022-09-26T00:00:00Z,kWh Consumed,15:15:00,0.30600000000000005
2022-09-26T00:00:00Z,kWh Consumed,15:30:00,0.2669999999999999
2022-09-26T00:00:00Z,kWh Consumed,15:45:00,0.22199999999999998
2022-09-26T00:00:00Z,kWh Consumed,16:00:00,0.2410000000000001
2022-09-26T00:00:00Z,kWh Consumed,16:15:00,0.2230000000000001
2022-09-26T00:00:00Z,kWh Consumed,16:30:00,0.22899999999999987
2022-09-26T00:00:00Z,kWh Consumed,16:45:00,0.2430000000000001
2022-09-26T00:00:00Z,kWh Consumed,17:00:00,0.258
2022-09-26T00:00:00Z,kWh Consumed,17:15:00,0.29499999999999993
2022-09-26T00:00:00Z,kWh Consumed,17:30:00,0.17600000000000002
2022-09-26T00:00:00Z,kWh Consumed,17:45:00,0.22299999999999998
2022-09-26T00:00:00Z,kWh Consumed,18:00:00,0.21700000000000008
2022-09-26T00:00:00Z,kWh Consumed,18:15:00,0.227
2022-09-26T00:00:00Z,kWh Consumed,18:30:00,0.22799999999999998
2022-09-26T00:00:00Z,kWh Consumed,18:45:00,0.227
2022-09-26T00:00:00Z,kWh Consumed,19:00:00,0.22
2022-09-26T00:00:00Z,kWh Consumed,19:15:00,0.24
2022-09-26T00:00:00Z,kWh Consumed,19:30:00,0.3
2022-09-26T00:00:00Z,kWh Consumed,19:45:00,0.29
2022-09-26T00:00:00Z,kWh Consumed,20:00:00,0.27
2022-09-26T00:00:00Z,kWh Consumed,20:15:00,0.29
2022-09-26T00:00:00Z,kWh Consumed,20:30:00,0.29
2022-09-26T00:00:00Z,kWh Consumed,20:45:00,0.26
2022-09-26T00:00:00Z,kWh Consumed,21:00:00,0.26
2022-09-26T00:00:00Z,kWh Consumed,21:15:00,0.27
2022-09-26T00:00:00Z,kWh Consumed,21:30:00,0.26
2022-09-26T00:00:00Z,kWh Consumed,21:45:00,0.25
2022-09-26T00:00:00Z,kWh Consumed,22:00:00,0.98
2022-09-26T00:00:00Z,kWh Consumed,22:15:00,0.93
2022-09-26T00:00:00Z,kWh Consumed,22:30:00,0.99
2022-09-26T00:00:00Z,kWh Consumed,22:45:00,0.92
2022-09-26T00:00:00Z,kWh Consumed,23:00:00,0.96
2022-09-26T00:00:00Z,kWh Consumed,23:15:00,0.88
2022-09-26T00:00:00Z,kWh Consumed,23:30:00,0.53
2022-09-26T00:00:00Z,kWh Consumed,23:45:00,0.28
2022-09-27T00:00:00Z,kWh Consumed,00:00:00,0.23
2022-09-27T00:00:00Z,kWh Consumed,00:15:00,0.23
2022-09-27T00:00:00Z,kWh Consumed,00:30:00,0.24
2022-09-27T00:00:00Z,kWh Consumed,00:45:00,0.22
2022-09-27T00:00:00Z,kWh Consumed,01:00:00,0.29
2022-09-27T00:00:00Z,kWh Consumed,01:15:00,0.35
2022-09-27T00:00:00Z,kWh Consumed,01:30:00,0.34
2022-09-27T00:00:00Z,kWh Consumed,01:45:00,0.36
2022-09-27T00:00:00Z,kWh Consumed,02:00:00,0.38
2022-09-27T00:00:00Z,kWh Consumed,02:15:00,0.38
2022-09-27T00:00:00Z,kWh Consumed,02:30:00,0.36
2022-09-27T00:00:00Z,kWh Consumed,02:45:00,0.37
2022-09-27T00:00:00Z,kWh Consumed,03:00:00,0.36
2022-09-27T00:00:00Z,kWh Consumed,03:15:00,0.34
2022-09-27T00:00:00Z,kWh Consumed,03:30:00,0.24
2022-09-27T00:00:00Z,kWh Consumed,03:45:00,0.25
2022-09-27T00:00:00Z,kWh Consumed,04:00:00,0.23
2022-09-27T00:00:00Z,kWh Consumed,04:15:00,0.22
2022-09-27T00:00:00Z,kWh Consumed,04:30:00,0.24
2022-09-27T00:00:00Z,kWh Consumed,04:45:00,0.26
2022-09-27T00:00:00Z,kWh Consumed,05:00:00,0.25
2022-09-27T00:00:00Z,kWh Consumed,05:15:00,0.26
2022-09-27T00:00:00Z,kWh Consumed,05:30:00,0.27
2022-09-27T00:00:00Z,kWh Consumed,05:45:00,0.24
2022-09-27T00:00:00Z,kWh Consumed,06:00:00,0.23
2022-09-27T00:00:00Z,kWh Consumed,06:15:00,0.3
2022-09-27T00:00:00Z,kWh Consumed,06:30:00,0.26
2022-09-27T00:00:00Z,kWh Consumed,06:45:00,0.241
2022-09-27T00:00:00Z,kWh Consumed,07:00:00,0.23800000000000002
2022-09-27T00:00:00Z,kWh Consumed,07:15:00,0.24500000000000002
2022-09-27T00:00:00Z,kWh Consumed,07:30:00,0.259
2022-09-27T00:00:00Z,kWh Consumed,07:45:00,0.29900000000000004
2022-09-27T00:00:00Z,kWh Consumed,08:00:00,0.265
2022-09-27T00:00:00Z,kWh Consumed,08:15:00,0.249
2022-09-27T00:00:00Z,kWh Consumed,08:30:00,0.23499999999999988
2022-09-27T00:00:00Z,kWh Consumed,08:45:00,0.21599999999999997
2022-09-27T00:00:00Z,kWh Consumed,09:00:00,0.22199999999999998
2022-09-27T00:00:00Z,kWh Consumed,09:15:00,0.2640000000000001
2022-09-27T00:00:00Z,kWh Consumed,09:30:00,0.28300000000000003
2022-09-27T00:00:00Z,kWh Consumed,09:45:00,0.31999999999999995
2022-09-27T00:00:00Z,kWh Consumed,10:00:00,0.32800000000000007
2022-09-27T00:00:00Z,kWh Consumed,10:15:00,0.3839999999999999
2022-09-27T00:00:00Z,kWh Consumed,10:30:00,0.35199999999999987
2022-09-27T00:00:00Z,kWh Consumed,10:45:00,0.3639999999999999
2022-09-27T00:00:00Z,kWh Consumed,11:00:00,0.28400000000000025
2022-09-27T00:00:00Z,kWh Consumed,11:15:00,0.3820000000000001
2022-09-27T00:00:00Z,kWh Consumed,11:30:00,0.31600000000000006
2022-09-27T00:00:00Z,kWh Consumed,11:45:00,0.34299999999999986
2022-09-27T00:00:00Z,kWh Consumed,12:00:00,0.31700000000000006
2022-09-27T00:00:00Z,kWh Consumed,12:15:00,0.31600000000000006
2022-09-27T00:00:00Z,kWh Consumed,12:30:00,0.33099999999999996
2022-09-27T00:00:00Z,kWh Consumed,12:45:00,0.30499999999999994
2022-09-27T00:00:00Z,kWh Consumed,13:00:00,0.262
2022-09-27T00:00:00Z,kWh Consumed,13:15:00,0.30799999999999994
2022-09-27T00:00:00Z,kWh Consumed,13:30:00,0.399
2022-09-27T00:00:00Z,kWh Consumed,13:45:00,0.2929999999999999
2022-09-27T00:00:00Z,kWh Consumed,14:00:00,0.3500000000000001
2022-09-27T00:00:00Z,kWh Consumed,14:15:00,0.43399999999999994
2022-09-27T00:00:00Z,kWh Consumed,14:30:00,0.2470000000000001
2022-09-27T00:00:00Z,kWh Consumed,14:45:00,0.41800000000000004
2022-09-27T00:00:00Z,kWh Consumed,15:00:00,0.32899999999999996
2022-09-27T00:00:00Z,kWh Consumed,15:15:00,0.33499999999999996
2022-09-27T00:00:00Z,kWh Consumed,15:30:00,0.3989999999999999
2022-09-27T00:00:00Z,kWh Consumed,15:45:00,0.318
2022-09-27T00:00:00Z,kWh Consumed,16:00:00,0.389
2022-09-27T00:00:00Z,kWh Consumed,16:15:00,0.4049999999999999
2022-09-27T00:00:00Z,kWh Consumed,16:30:00,0.2310000000000001
2022-09-27T00:00:00Z,kWh Consumed,16:45:00,0.3350000000000002
2022-09-27T00:00:00Z,kWh Consumed,17:00:00,0.7300000000000001
2022-09-27T00:00:00Z,kWh Consumed,17:15:00,0.406
2022-09-27T00:00:00Z,kWh Consumed,17:30:00,0.3
2022-09-27T00:00:00Z,kWh Consumed,17:45:00,0.29300000000000004
2022-09-27T00:00:00Z,kWh Consumed,18:00:00,0.29300000000000004
2022-09-27T00:00:00Z,kWh Consumed,18:15:00,0.331
2022-09-27T00:00:00Z,kWh Consumed,18:30:00,0.37
2022-09-27T00:00:00Z,kWh Consumed,18:45:00,0.332
2022-09-27T00:00:00Z,kWh Consumed,19:00:00,0.34
2022-09-27T00:00:00Z,kWh Consumed,19:15:00,0.36
2022-09-27T00:00:00Z,kWh Consumed,19:30:00,0.34
2022-09-27T00:00:00Z,kWh Consumed,19:45:00,0.35
2022-09-27T00:00:00Z,kWh Consumed,20:00:00,0.39
2022-09-27T00:00:00Z,kWh Consumed,20:15:00,0.42
2022-09-27T00:00:00Z,kWh Consumed,20:30:00,0.63
2022-09-27T00:00:00Z,kWh Consumed,20:45:00,0.63
2022-09-27T00:00:00Z,kWh Consumed,21:00:00,0.49
2022-09-27T00:00:00Z,kWh Consumed,21:15:00,0.46
2022-09-27T00:00:00Z,kWh Consumed,21:30:00,0.4
2022-09-27T00:00:00Z,kWh Consumed,21:45:00,0.39
2022-09-27T00:00:00Z,kWh Consumed,22:00:00,0.39
2022-09-27T00:00:00Z,kWh Consumed,22:15:00,0.37
2022-09-27T00:00:00Z,kWh Consumed,22:30:00,0.39
2022-09-27T00:00:00Z,kWh Consumed,22:45:00,0.39
2022-09-27T00:00:00Z,kWh Consumed,23:00:00,0.36
2022-09-27T00:00:00Z,kWh Consumed,23:15:00,0.38
2022-09-27T00:00:00Z,kWh Consumed,23:30:00,0.39
2022-09-27T00:00:00Z,kWh Consumed,23:45:00,0.37
2022-09-28T00:00:00Z,kWh Consumed,00:00:00,0.26
2022-09-28T00:00:00Z,kWh Consumed,00:15:00,0.27
2022-09-28T00:00:00Z,kWh Consumed,00:30:00,0.23
2022-09-28T00:00:00Z,kWh Consumed,00:45:00,0.23
2022-09-28T00:00:00Z,kWh Consumed,01:00:00,0.24
2022-09-28T00:00:00Z,kWh Consumed,01:15:00,0.23
2022-09-28T00:00:00Z,kWh Consumed,01:30:00,0.23
2022-09-28T00:00:00Z,kWh Consumed,01:45:00,0.24
2022-09-28T00:00:00Z,kWh Consumed,02:00:00,0.24
2022-09-28T00:00:00Z,kWh Consumed,02:15:00,0.25
2022-09-28T00:00:00Z,kWh Consumed,02:30:00,0.26
2022-09-28T00:00:00Z,kWh Consumed,02:45:00,0.27
2022-09-28T00:00:00Z,kWh Consumed,03:00:00,0.25
2022-09-28T00:00:00Z,kWh Consumed,03:15:00,0.25
2022-09-28T00:00:00Z,kWh Consumed,03:30:00,0.25
2022-09-28T00:00:00Z,kWh Consumed,03:45:00,0.23
2022-09-28T00:00:00Z,kWh Consumed,04:00:00,0.23
2022-09-28T00:00:00Z,kWh Consumed,04:15:00,0.25
2022-09-28T00:00:00Z,kWh Consumed,04:30:00,0.23
2022-09-28T00:00:00Z,kWh Consumed,04:45:00,0.23
2022-09-28T00:00:00Z,kWh Consumed,05:00:00,0.26
2022-09-28T00:00:00Z,kWh Consumed,05:15:00,0.27
2022-09-28T00:00:00Z,kWh Consumed,05:30:00,0.25
2022-09-28T00:00:00Z,kWh Consumed,05:45:00,0.26
2022-09-28T00:00:00Z,kWh Consumed,06:00:00,0.26
2022-09-28T00:00:00Z,kWh Consumed,06:15:00,0.23
2022-09-28T00:00:00Z,kWh Consumed,06:30:00,0.25
2022-09-28T00:00:00Z,kWh Consumed,06:45:00,0.27
2022-09-28T00:00:00Z,kWh Consumed,07:00:00,0.28
2022-09-28T00:00:00Z,kWh Consumed,07:15:00,0.34500000000000003
2022-09-28T00:00:00Z,kWh Consumed,07:30:00,0.308
2022-09-28T00:00:00Z,kWh Consumed,07:45:00,0.308
2022-09-28T00:00:00Z,kWh Consumed,08:00:00,0.26
2022-09-28T00:00:00Z,kWh Consumed,08:15:00,0.252
2022-09-28T00:00:00Z,kWh Consumed,08:30:00,0.268
2022-09-28T00:00:00Z,kWh Consumed,08:45:00,0.21799999999999997
2022-09-28T00:00:00Z,kWh Consumed,09:00:00,0.23499999999999988
2022-09-28T00:00:00Z,kWh Consumed,09:15:00,0.26
2022-09-28T00:00:00Z,kWh Consumed,09:30:00,0.27
2022-09-28T00:00:00Z,kWh Consumed,09:45:00,0.23099999999999987
2022-09-28T00:00:00Z,kWh Consumed,10:00:00,0.2549999999999999
2022-09-28T00:00:00Z,kWh Consumed,10:15:00,0.29100000000000004
2022-09-28T00:00:00Z,kWh Consumed,10:30:00,0.273
2022-09-28T00:00:00Z,kWh Consumed,10:45:00,0.29600000000000004
2022-09-28T00:00:00Z,kWh Consumed,11:00:00,0.28
2022-09-28T00:00:00Z,kWh Consumed,11:15:00,0.2879999999999998
2022-09-28T00:00:00Z,kWh Consumed,11:30:00,0.254
2022-09-28T00:00:00Z,kWh Consumed,11:45:00,0.27300000000000013
2022-09-28T00:00:00Z,kWh Consumed,12:00:00,0.258
2022-09-28T00:00:00Z,kWh Consumed,12:15:00,0.27900000000000014
2022-09-28T00:00:00Z,kWh Consumed,12:30:00,0.34299999999999975
2022-09-28T00:00:00Z,kWh Consumed,12:45:00,0.3410000000000002
2022-09-28T00:00:00Z,kWh Consumed,13:00:00,0.29200000000000004
2022-09-28T00:00:00Z,kWh Consumed,13:15:00,0.4019999999999999
2022-09-28T00:00:00Z,kWh Consumed,13:30:00,0.347
2022-09-28T00:00:00Z,kWh Consumed,13:45:00,0.32199999999999995
2022-09-28T00:00:00Z,kWh Consumed,14:00:00,0.32799999999999985
2022-09-28T00:00:00Z,kWh Consumed,14:15:00,0.3540000000000001
2022-09-28T00:00:00Z,kWh Consumed,14:30:00,0.31699999999999995
2022-09-28T00:00:00Z,kWh Consumed,14:45:00,0.43800000000000017
2022-09-28T00:00:00Z,kWh Consumed,15:00:00,0.275
2022-09-28T00:00:00Z,kWh Consumed,15:15:00,0.32999999999999996
2022-09-28T00:00:00Z,kWh Consumed,15:30:00,0.31300000000000006
2022-09-28T00:00:00Z,kWh Consumed,15:45:00,0.29800000000000004
2022-09-28T00:00:00Z,kWh Consumed,16:00:00,0.27999999999999997
2022-09-28T00:00:00Z,kWh Consumed,16:15:00,0.238
2022-09-28T00:00:00Z,kWh Consumed,16:30:00,0.21999999999999997
2022-09-28T00:00:00Z,kWh Consumed,16:45:00,0.20500000000000007
2022-09-28T00:00:00Z,kWh Consumed,17:00:00,0.56
2022-09-28T00:00:00Z,kWh Consumed,17:15:00,0.396
2022-09-28T00:00:00Z,kWh Consumed,17:30:00,0.24400000000000005
2022-09-28T00:00:00Z,kWh Consumed,17:45:00,0.28200000000000003
2022-09-28T00:00:00Z,kWh Consumed,18:00:00,0.37
2022-09-28T00:00:00Z,kWh Consumed,18:15:00,0.387
2022-09-28T00:00:00Z,kWh Consumed,18:30:00,0.404
2022-09-28T00:00:00Z,kWh Consumed,18:45:00,0.4
2022-09-28T00:00:00Z,kWh Consumed,19:00:00,0.43
2022-09-28T00:00:00Z,kWh Consumed,19:15:00,0.46
2022-09-28T00:00:00Z,kWh Consumed,19:30:00,0.47
2022-09-28T00:00:00Z,kWh Consumed,19:45:00,0.48
2022-09-28T00:00:00Z,kWh Consumed,20:00:00,0.46
2022-09-28T00:00:00Z,kWh Consumed,20:15:00,0.47
2022-09-28T00:00:00Z,kWh Consumed,20:30:00,0.49
2022-09-28T00:00:00Z,kWh Consumed,20:45:00,0.49
2022-09-28T00:00:00Z,kWh Consumed,21:00:00,0.4
2022-09-28T00:00:00Z,kWh Consumed,21:15:00,0.42
2022-09-28T00:00:00Z,kWh Consumed,21:30:00,0.41
2022-09-28T00:00:00Z,kWh Consumed,21:45:00,0.48
2022-09-28T00:00:00Z,kWh Consumed,22:00:00,0.42
2022-09-28T00:00:00Z,kWh Consumed,22:15:00,0.43
2022-09-28T00:00:00Z,kWh Consumed,22:30:00,0.41
2022-09-28T00:00:00Z,kWh Consumed,22:45:00,0.49
2022-09-28T00:00:00Z,kWh Consumed,23:00:00,0.39
2022-09-28T00:00:00Z,kWh Consumed,23:15:00,0.26
2022-09-28T00:00:00Z,kWh Consumed,23:30:00,0.26
2022-09-28T00:00:00Z,kWh Consumed,23:45:00,0.27
2022-09-29T00:00:00Z,kWh Consumed,00:00:00,0.27
2022-09-29T00:00:00Z,kWh Consumed,00:15:00,0.25
2022-09-29T00:00:00Z,kWh Consumed,00:30:00,0.25
2022-09-29T00:00:00Z,kWh Consumed,00:45:00,0.27
2022-09-29T00:00:00Z,kWh Consumed,01:00:00,0.23
2022-09-29T00:00:00Z,kWh Consumed,01:15:00,0.23
2022-09-29T00:00:00Z,kWh Consumed,01:30:00,0.24
2022-09-29T00:00:00Z,kWh Consumed,01:45:00,0.24
2022-09-29T00:00:00Z,kWh Consumed,02:00:00,0.23
2022-09-29T00:00:00Z,kWh Consumed,02:15:00,0.23
2022-09-29T00:00:00Z,kWh Consumed,02:30:00,0.27
2022-09-29T00:00:00Z,kWh Consumed,02:45:00,0.26
2022-09-29T00:00:00Z,kWh Consumed,03:00:00,0.25
2022-09-29T00:00:00Z,kWh Consumed,03:15:00,0.27
2022-09-29T00:00:00Z,kWh Consumed,03:30:00,0.25
2022-09-29T00:00:00Z,kWh Consumed,03:45:00,0.24
2022-09-29T00:00:00Z,kWh Consumed,04:00:00,0.24
2022-09-29T00:00:00Z,kWh Consumed,04:15:00,0.26
2022-09-29T00:00:00Z,kWh Consumed,04:30:00,0.24
2022-09-29T00:00:00Z,kWh Consumed,04:45:00,0.24
2022-09-29T00:00:00Z,kWh Consumed,05:00:00,0.25
2022-09-29T00:00:00Z,kWh Consumed,05:15:00,0.28
2022-09-29T00:00:00Z,kWh Consumed,05:30:00,0.26
2022-09-29T00:00:00Z,kWh Consumed,05:45:00,0.27
2022-09-29T00:00:00Z,kWh Consumed,06:00:00,0.28
2022-09-29T00:00:00Z,kWh Consumed,06:15:00,0.24
2022-09-29T00:00:00Z,kWh Consumed,06:30:00,0.24
2022-09-29T00:00:00Z,kWh Consumed,06:45:00,0.262
2022-09-29T00:00:00Z,kWh Consumed,07:00:00,0.259
2022-09-29T00:00:00Z,kWh Consumed,07:15:00,0.24800000000000003
2022-09-29T00:00:00Z,kWh Consumed,07:30:00,0.248
2022-09-29T00:00:00Z,kWh Consumed,07:45:00,0.28600000000000003
2022-09-29T00:00:00Z,kWh Consumed,08:00:00,0.279
2022-09-29T00:00:00Z,kWh Consumed,08:15:00,0.271
2022-09-29T00:00:00Z,kWh Consumed,08:30:00,0.31499999999999995
2022-09-29T00:00:00Z,kWh Consumed,08:45:00,0.2680000000000001
2022-09-29T00:00:00Z,kWh Consumed,09:00:00,0.251
2022-09-29T00:00:00Z,kWh Consumed,09:15:00,1.07
2022-09-29T00:00:00Z,kWh Consumed,09:30:00,0.916
2022-09-29T00:00:00Z,kWh Consumed,09:45:00,0.948
2022-09-29T00:00:00Z,kWh Consumed,10:00:00,0.861
2022-09-29T00:00:00Z,kWh Consumed,10:15:00,0.8949999999999999
2022-09-29T00:00:00Z,kWh Consumed,10:30:00,0.6659999999999999
2022-09-29T00:00:00Z,kWh Consumed,10:45:00,0.373
2022-09-29T00:00:00Z,kWh Consumed,11:00:00,0.3599999999999999
2022-09-29T00:00:00Z,kWh Consumed,11:15:00,0.3739999999999999
2022-09-29T00:00:00Z,kWh Consumed,11:30:00,0.32999999999999985
2022-09-29T00:00:00Z,kWh Consumed,11:45:00,0.3560000000000001
2022-09-29T00:00:00Z,kWh Consumed,12:00:00,0.3740000000000001
2022-09-29T00:00:00Z,kWh Consumed,12:15:00,0.33699999999999974
2022-09-29T00:00:00Z,kWh Consumed,12:30:00,0.31699999999999995
2022-09-29T00:00:00Z,kWh Consumed,12:45:00,1.1990000000000003
2022-09-29T00:00:00Z,kWh Consumed,13:00:00,0.9979999999999998
2022-09-29T00:00:00Z,kWh Consumed,13:15:00,1.0910000000000002
2022-09-29T00:00:00Z,kWh Consumed,13:30:00,0.9569999999999999
2022-09-29T00:00:00Z,kWh Consumed,13:45:00,1.027
2022-09-29T00:00:00Z,kWh Consumed,14:00:00,0.49
2022-09-29T00:00:00Z,kWh Consumed,14:15:00,0.3580000000000001
2022-09-29T00:00:00Z,kWh Consumed,14:30:00,0.35199999999999987
2022-09-29T00:00:00Z,kWh Consumed,14:45:00,0.31299999999999994
2022-09-29T00:00:00Z,kWh Consumed,15:00:00,0.349
2022-09-29T00:00:00Z,kWh Consumed,15:15:00,0.4099999999999999
2022-09-29T00:00:00Z,kWh Consumed,15:30:00,0.23299999999999987
2022-09-29T00:00:00Z,kWh Consumed,15:45:00,0.33000000000000007
2022-09-29T00:00:00Z,kWh Consumed,16:00:00,0.2979999999999998
2022-09-29T00:00:00Z,kWh Consumed,16:15:00,0.30800000000000005
2022-09-29T00:00:00Z,kWh Consumed,16:30:00,0.2739999999999999
2022-09-29T00:00:00Z,kWh Consumed,16:45:00,0.255
2022-09-29T00:00:00Z,kWh Consumed,17:00:00,0.2680000000000001
2022-09-29T00:00:00Z,kWh Consumed,17:15:00,0.20800000000000007
2022-09-29T00:00:00Z,kWh Consumed,17:30:00,0.264
2022-09-29T00:00:00Z,kWh Consumed,17:45:00,0.24200000000000002
2022-09-29T00:00:00Z,kWh Consumed,18:00:00,0.249
2022-09-29T00:00:00Z,kWh Consumed,18:15:00,0.28
2022-09-29T00:00:00Z,kWh Consumed,18:30:00,0.302
2022-09-29T00:00:00Z,kWh Consumed,18:45:00,0.245
2022-09-29T00:00:00Z,kWh Consumed,19:00:00,0.251
2022-09-29T00:00:00Z,kWh Consumed,19:15:00,0.27
2022-09-29T00:00:00Z,kWh Consumed,19:30:00,0.25
2022-09-29T00:00:00Z,kWh Consumed,19:45:00,0.25
2022-09-29T00:00:00Z,kWh Consumed,20:00:00,0.25
2022-09-29T00:00:00Z,kWh Consumed,20:15:00,0.24
2022-09-29T00:00:00Z,kWh Consumed,20:30:00,0.23
2022-09-29T00:00:00Z,kWh Consumed,20:45:00,0.25
2022-09-29T00:00:00Z,kWh Consumed,21:00:00,0.25
2022-09-29T00:00:00Z,kWh Consumed,21:15:00,0.23
2022-09-29T00:00:00Z,kWh Consumed,21:30:00,0.24
2022-09-29T00:00:00Z,kWh Consumed,21:45:00,0.28
2022-09-29T00:00:00Z,kWh Consumed,22:00:00,0.26
2022-09-29T00:00:00Z,kWh Consumed,22:15:00,0.25
2022-09-29T00:00:00Z,kWh Consumed,22:30:00,0.27
2022-09-29T00:00:00Z,kWh Consumed,22:45:00,0.24
2022-09-29T00:00:00Z,kWh Consumed,23:00:00,0.23
2022-09-29T00:00:00Z,kWh Consumed,23:15:00,0.24
2022-09-29T00:00:00Z,kWh Consumed,23:30:00,0.24
2022-09-29T00:00:00Z,kWh Consumed,23:45:00,0.23
2022-09-30T00:00:00Z,kWh Consumed,00:00:00,0.23
2022-09-30T00:00:00Z,kWh Consumed,00:15:00,0.25
2022-09-30T00:00:00Z,kWh Consumed,00:30:00,0.23
2022-09-30T00:00:00Z,kWh Consumed,00:45:00,0.25
2022-09-30T00:00:00Z,kWh Consumed,01:00:00,0.26
2022-09-30T00:00:00Z,kWh Consumed,01:15:00,0.27
2022-09-30T00:00:00Z,kWh Consumed,01:30:00,0.25
2022-09-30T00:00:00Z,kWh Consumed,01:45:00,0.25
2022-09-30T00:00:00Z,kWh Consumed,02:00:00,0.25
2022-09-30T00:00:00Z,kWh Consumed,02:15:00,0.23
2022-09-30T00:00:00Z,kWh Consumed,02:30:00,0.23
2022-09-30T00:00:00Z,kWh Consumed,02:45:00,0.24
2022-09-30T00:00:00Z,kWh Consumed,03:00:00,0.24
2022-09-30T00:00:00Z,kWh Consumed,03:15:00,0.23
2022-09-30T00:00:00Z,kWh Consumed,03:30:00,0.23
2022-09-30T00:00:00Z,kWh Consumed,03:45:00,0.25
2022-09-30T00:00:00Z,kWh Consumed,04:00:00,0.25
2022-09-30T00:00:00Z,kWh Consumed,04:15:00,0.25
2022-09-30T00:00:00Z,kWh Consumed,04:30:00,0.27
2022-09-30T00:00:00Z,kWh Consumed,04:45:00,0.26
2022-09-30T00:00:00Z,kWh Consumed,05:00:00,0.24
2022-09-30T00:00:00Z,kWh Consumed,05:15:00,0.24
2022-09-30T00:00:00Z,kWh Consumed,05:30:00,0.24
2022-09-30T00:00:00Z,kWh Consumed,05:45:00,0.22
